y_test,y_pred
3.4,3.4131348
2.6,2.5036256
0.48,0.7225517
0.38,1.1930411
1.21,0.9155385
1.3,1.2970301
2.0,2.3192048
1.41,1.0749054
0.9,0.6619728
4.4,4.596981
1.26,0.9816245
2.4,1.9546815
2.32,1.8015532
1.5,1.8838685
2.5,2.7233157
1.71,1.3002654
1.5,2.0094407
3.1,2.872149
2.6,2.793127
4.0,4.4283676
0.94,1.3443543
0.68,1.008484
0.3,0.71894395
0.51,0.81033564
1.0,1.0516717
0.9,0.41956422
0.56,0.85691315
3.1,1.6155267
1.9,2.1673343
2.9,2.5422451
2.01,2.025234
4.6,4.4930215
2.6,1.2457359
4.2,4.3906393
1.17,1.0997964
1.55,1.2295693
0.3,0.6499998
1.0,0.6678606
1.0,0.98339266
2.5,2.8484576
0.6,0.8841207
1.8,2.0511045
4.8,4.5793743
0.7,0.94769704
4.1,4.5335426
1.0,1.4145696
0.8,1.2505392
1.4,2.4525602
0.8,0.73369753
2.0,1.6259094
1.6,1.0060592
2.9,2.3210368
1.6,1.8743522
0.9,1.3292283
1.2,0.838605
1.09,1.2767074
4.7,4.4750733
0.6,0.8349174
0.77,0.6581223
0.9,0.8270444
1.1,1.3529437
2.7,1.9722513
1.95,1.3419461
1.87,1.3521645
0.62,0.65158063
1.3,1.7201395
2.9,3.1520994
2.4,2.6047323
4.0,4.4068136
1.5,1.7876815
1.8,1.4614027
0.64,1.0161686
1.7,2.0041752
1.4,1.3943864
0.8,1.2820148
3.3,3.2987707
0.11,0.6785088
1.28,0.65158063
0.98,0.8634079
1.67,1.4508893
1.7,2.2330093
0.46,0.90781885
0.76,1.0299106
1.2,1.1085631
2.2,2.520834
0.5,1.3364369
0.0,0.3909044
4.2,4.296411
1.37,0.9335723
0.81,1.0167873
1.1,1.174774
0.97,1.064807
5.1,4.766424
0.15,1.1500653
4.3,4.477534
0.4,0.5196554
4.6,4.256264
0.4,0.83882904
2.4,2.1924143
1.99,1.9716611
1.3,1.4621276
0.8,0.8989364
1.88,1.7985004
1.05,0.7293662
0.53,0.9131124
1.4,1.2631246
2.8,2.4846008
4.5,4.3755136
2.2,1.6891414
1.51,1.0127329
2.6,2.6997833
0.83,1.2192636
0.98,0.89956295
4.5,4.4771767
1.8,2.2603664
1.0,0.81729084
4.5,4.4732428
2.8,1.8652565
1.25,0.5362439
2.6,2.8134148
2.1,1.1794049
1.6,2.0109172
1.3,1.4536753
1.7,1.6548262
1.07,1.062488
4.5,4.8214903
4.7,2.3920026
1.09,1.0047455
0.5,1.2408429
3.7,4.4857635
1.9,1.6916208
1.02,0.5323926
4.4,4.4873743
1.04,1.1720808
1.5,1.3853483
0.74,1.009083
2.5,2.919869
0.89,1.5954901
1.8,2.752795
1.2,1.4575715
0.35,1.0213469
0.46,0.689805
0.3,0.8349174
4.5,4.400665
0.8,1.3676659
2.5,2.854083
0.9,1.267284
0.48,0.9659844
4.3,4.393711
4.5,4.5183296
2.29,1.900515
4.4,4.7818604
1.6,1.550896
0.3,0.9844147
1.1,1.297977
0.87,1.2067038
3.3,3.215272
0.8,1.3280703
1.2,1.4764405
1.0,0.9845886
1.5,0.8380259
0.6,0.8507617
0.9,0.6613336
1.2,1.1625888
0.5,0.65841407
3.52,1.2231914
1.7,2.2317302
2.5,2.7402635
0.58,0.47506443
4.0,4.3588862
2.8,2.384831
2.6,1.0056323
1.62,1.3803428
1.92,1.0046052
2.2,1.5679355
1.08,1.1205122
3.8,1.9209784
0.34,0.87622994
2.5,2.755994
1.1,1.2371536
4.4,4.422894
1.3,1.4789684
2.0,2.2874048
2.5,2.3404126
1.3,1.4751854
0.8,1.1610123
3.1,2.7240293
0.67,1.0244617
0.85,1.1715035
2.08,2.009349
1.04,1.1143969
1.19,0.86256826
4.3,4.530615
4.2,4.4049673
0.98,1.4072238
0.9,1.4442415
2.0,2.405273
1.2,1.4253634
1.8,1.3943864
5.1,4.6447215
4.8,4.400476
0.97,1.2511764
0.5,0.8985571
2.3,1.9551377
0.61,0.66111624
1.53,1.5225301
1.7,1.3322738
0.6,0.7185409
1.9,2.4040105
2.5,2.7773652
5.5,4.769057
0.8,1.7990706
0.26,0.4892974
4.2,4.287965
4.0,4.449017
0.74,0.80131686
1.6,1.4664382
0.6,0.8755584
1.6,1.7324499
0.65,0.90875566
0.53,0.92994106
2.5,2.2263067
1.49,1.3848386
1.0,1.0474749
1.6,1.4117049
0.43,0.84478825
0.8,0.8966795
0.53,0.96107495
0.7,1.2817141
1.13,1.3066807
3.1,3.0492287
1.93,2.1039784
1.32,1.3973235
2.0,2.342733
3.7,4.428797
0.2,0.72954214
0.35,0.64434373
1.3,1.5127132
1.9,2.3571262
1.16,1.2587994
3.0,1.9084284
1.1,1.3731759
1.49,1.1858845
4.4,4.3639207
4.9,4.613469
1.4,1.3617783
1.7,1.5097594
2.1,3.0897858
1.67,1.6791416
0.88,0.97917604
1.2,1.4744347
4.4,4.303994
2.5,1.7022977
1.6,1.4694384
2.87,1.2237716
2.3,1.7817165
1.5,0.7985975
2.6,2.942473
2.1,2.2705793
4.7,4.256264
1.39,1.4585003
4.4,4.452036
1.0,1.3803763
1.88,1.260655
0.86,0.94952935
5.2,4.312684
2.7,1.8561366
0.3,0.4333471
4.4,4.3470545
1.16,1.2027704
1.5,1.9051892
0.73,1.0893381
2.8,1.9525763
0.2,1.0858172
0.3,0.70166844
0.98,0.9326547
0.9,0.838605
3.5,3.215272
0.87,1.4790035
0.87,0.912705
2.8,1.3617675
1.4,1.4354001
1.49,1.3471973
1.1,1.2618499
5.3,4.326051
0.54,0.5468244
2.3,2.0360427
0.06,0.5175699
0.35,0.7623821
3.1,2.7871656
2.2,1.6823405
4.2,4.433485
0.8,0.83823323
1.4,1.1347817
0.69,1.0362785
0.72,1.33736
1.6,1.270874
4.2,2.8553731
1.6,1.5189683
1.9,2.1488307
1.0,0.83993304
0.28,1.2273716
4.6,4.5380096
2.0,2.114431
1.3,1.4613764
4.5,4.399087
4.2,4.347175
0.2,0.57995397
1.2,1.316284
0.87,0.9094552
2.04,1.3722527
0.8,0.5927732
6.6,4.484497
1.5,1.3811637
2.6,1.358964
1.5,1.3861182
0.55,0.9716799
1.2,1.4041829
0.38,0.7845574
0.8,0.5690809
1.69,1.388031
2.4,2.4710858
2.1,2.406685
2.05,1.893403
1.34,0.7995701
1.46,1.1374909
5.0,4.356222
0.9,1.049251
2.02,2.2981799
1.77,1.9359208
0.3,0.9310289
0.98,1.5771184
1.2,0.8349174
0.88,0.9258606
0.88,1.1242032
2.5,2.6316385
0.1,1.0153394
1.78,1.9169493
1.2,1.2552603
2.4,2.61178
1.8,1.3766824
0.95,1.3147358
1.27,1.0076165
2.4,2.386414
1.6,1.1996753
1.2,1.4263448
0.3,0.7601627
0.9,1.2631694
0.8,1.0045307
1.56,1.131085
1.15,1.0716976
2.4,2.5899475
4.7,4.3160105
3.3,2.127443
0.3,0.62702227
0.27,0.53312874
1.65,1.9552215
1.4,1.315113
2.1,1.6187443
0.94,1.8899294
1.3,1.0187826
1.24,0.8459701
2.6,2.0401847
1.7,2.6226385
0.55,0.7643464
1.13,1.1093521
1.52,1.5456442
0.9,1.6553253
1.29,1.4974028
0.8,0.77656305
1.1,1.3104311
0.7,1.1723815
1.8,1.7977054
1.26,0.9400752
0.2,0.41531116
0.5,1.6329844
1.5,1.5802615
5.0,4.53513
2.9,2.7466886
1.95,1.2464384
2.0,2.436279
1.4,1.3996272
2.1,2.010817
4.4,4.451203
1.14,1.4173973
4.4,4.4632974
1.0,1.2193162
1.6,1.8652225
4.4,4.3171353
0.95,1.095458
1.2,1.6769964
1.2,0.8309093
0.6,1.0513905
1.11,1.0462433
0.69,0.94461507
1.83,1.9494357
2.9,2.7777514
0.8,0.43648994
0.5,0.44983897
0.6,0.77467155
1.96,1.4514576
1.14,1.1998818
4.5,4.4098535
4.6,4.3993464
1.8,1.6004684
1.4,1.7892193
1.6,0.93982637
4.3,4.565028
2.7,2.7835522
4.2,4.521086
0.69,0.95352554
1.0,0.7371465
0.8,1.2256198
1.0,1.3573158
1.22,1.0552295
3.3,1.5286336
1.2,1.5450368
3.2,3.0844798
4.2,4.4208765
1.4,1.3705184
1.8,0.9190286
1.03,1.33736
4.4,4.5348573
2.1,2.5213082
0.29,0.6149727
1.47,0.82738703
1.6,1.7536677
1.89,1.404177
2.2,1.278373
1.11,0.510268
0.39,0.8480775
0.56,0.7664234
0.49,1.1411852
2.0,2.0433059
0.59,0.8446446
0.64,1.0362785
2.03,1.6934406
1.27,0.94461507
4.4,4.3813996
1.07,1.2130167
4.4,4.3786235
2.6,2.2369251
2.9,2.8688474
3.0,2.9675498
2.0,2.6457605
2.0,1.6791073
0.46,0.9497382
0.86,0.79190916
2.25,1.9169493
1.4,1.4915341
0.75,0.81372505
1.7,1.4656447
0.6,0.7753341
0.3,0.5700515
4.2,1.977107
2.1,2.0105393
0.61,0.8279505
2.02,1.4958311
4.7,4.5978327
1.18,1.330941
1.1,1.3843486
1.3,1.4353017
0.3,0.8073853
4.2,4.422696
2.28,1.1536798
2.4,1.2857698
1.7,1.438425
0.21,0.77868104
0.8,1.3659784
4.9,4.4565234
3.0,1.7045399
4.4,4.4109206
3.8,3.5575874
4.3,4.312309
2.43,2.001944
1.2,0.79835963
1.83,1.0225459
1.25,1.4805949
1.7,1.7014626
3.8,4.3953776
2.9,2.622038
0.8,0.9326393
1.5,1.3093238
4.8,4.3339887
2.89,2.161546
0.0,0.48226163
2.27,1.893403
1.4,1.73984
0.9,1.0302241
1.8,1.437062
1.1,1.0681583
1.5,3.0001287
4.6,4.4662004
0.49,0.8563519
0.79,0.9040104
2.0,2.239362
1.69,1.3614787
4.7,4.526785
3.4,2.9037268
1.6,1.8306478
1.7,1.8484063
3.1,2.3488464
0.8,1.0545969
0.96,1.0360552
0.97,0.9174567
0.85,1.1711993
0.66,1.2683223
4.3,4.502963
0.15,0.5683171
4.6,4.3818827
0.82,0.83076227
1.2,1.5048068
4.7,4.3149514
1.32,1.7446873
1.4,1.2734327
4.5,4.5034995
1.5,1.394106
2.6,2.7072523
1.6,1.0995992
1.02,0.9335723
1.4,1.3383757
0.06,0.48040104
1.3,1.6362338
0.9,1.2240481
4.0,4.3320622
0.6,1.2239412
0.96,1.0859044
4.4,4.467785
2.8,2.3179755
2.6,2.2483335
2.4,1.6722113
3.3,2.9833517
3.1,2.085822
0.95,0.9415979
1.9,2.0267653
1.68,1.8341308
0.7,0.77677405
3.3,3.3304608
4.2,4.3861203
1.9,2.18583
2.0,0.97355837
2.8,2.9585853
2.1,1.3970991
0.8,1.0079048
1.6,1.8518087
0.62,0.5494914
3.3,3.4743857
0.8,0.8035026
4.4,4.44728
0.53,0.91803586
1.5,1.3541597
1.78,1.4018312
4.4,4.4357977
4.7,4.581439
0.6,0.56340176
1.4,1.3485284
1.29,1.1393644
1.4,1.6267002
1.5,1.4763587
0.76,1.2217077
2.21,1.715563
3.4,3.3963673
0.76,0.9015957
1.65,1.5972497
0.98,0.7679207
2.8,2.2706711
0.7,0.51571494
1.3,0.95965767
1.4,1.3065708
0.09,0.71335286
0.4,0.5713033
0.8,0.99328566
0.96,0.6310068
1.62,1.900515
1.1,1.131964
4.2,4.475755
0.8,0.9488762
1.8,2.083219
4.2,4.3859935
2.2,0.590332
0.9,0.4594937
1.53,1.4228665
0.89,1.3980949
0.93,0.60215974
0.85,1.1927521
4.3,4.5636754
0.75,1.0754677
0.5,1.0078886
0.7,0.42808598
1.2,1.40402
2.4,2.5277987
1.7,1.3591795
1.6,1.4924002
1.3,1.0283965
4.4,4.4159894
1.9,2.23706
1.4,1.7263753
2.1,1.5106516
0.41,0.64293045
2.5,1.76457
0.61,1.0829321
2.28,1.6652725
0.3,0.5944729
1.0,1.1085896
2.61,1.730454
0.7,1.002852
0.8,0.7251045
0.75,1.04953
0.7,0.95813614
0.68,0.9899477
1.4,1.7596194
3.4,2.96802
0.9,1.1394584
4.4,4.318408
2.2,1.6047893
1.65,1.9829015
4.0,4.2381883
0.6,0.72590476
0.98,1.153939
0.6,0.4994481
0.6,1.0342532
2.61,1.138252
1.49,0.9716799
1.4,1.5689366
4.3,4.523323
1.9,1.0486956
2.4,2.650491
0.7,0.9953912
0.5,0.37301707
0.9,0.83735055
1.8,2.083219
0.6,1.4265622
1.3,1.1994966
0.91,1.0005662
1.6,1.5142548
0.3,1.0643858
1.8,0.9279215
1.5,0.6366885
4.9,4.4976797
4.4,4.3278093
2.9,2.326266
1.53,1.365252
1.1,1.3791947
2.7,2.7697575
0.69,0.6613951
4.0,4.3108835
1.85,1.6608449
1.0,1.2085605
0.6,1.0750535
4.5,4.621838
1.09,0.9131124
4.8,4.8583803
0.22,1.0407164
1.58,1.3662368
3.2,2.96802
1.3,1.781446
4.7,4.5148654
0.7,0.9022094
0.61,1.1892682
0.3,0.681737
1.37,1.0776385
1.05,0.81314355
0.63,0.800401
1.3,1.2017603
4.7,4.3450394
4.3,4.427647
1.6,1.8725842
4.5,4.590322
1.5,1.4641489
4.5,4.732681
4.5,4.452505
0.73,1.2779598
2.3,2.3894851
1.3,1.4369653
2.2,2.3234067
4.5,4.4403315
1.3,1.3811637
1.7,0.8349174
0.6,1.392505
0.8,0.7795844
1.3,1.1043769
1.1,1.5917726
1.9,0.9986008
0.1,0.74449927
1.08,0.7662809
0.6,0.58499414
4.2,4.382306
1.0,1.4006426
3.2,2.9187245
0.2,0.6423298
1.2,1.4182341
1.4,1.0740072
1.35,1.459572
0.3,0.70016664
0.24,0.77553624
0.4,0.43890303
0.68,0.8387732
2.0,1.4819185
1.07,1.211176
0.64,1.0120112
1.3,1.1776459
0.67,0.9905859
0.8,1.2427387
1.57,1.9994783
1.1,1.3804476
0.6,0.754936
0.0,0.61341715
2.3,2.514786
1.12,1.3002654
4.4,4.70451
5.6,4.5431933
4.3,4.32198
0.92,0.9760471
0.2,0.9817251
2.7,2.786951
1.56,1.4111944
4.6,4.384628
1.8,1.1043981
3.0,1.8830688
0.7,0.58590627
0.51,0.9400752
1.6,1.3821092
4.3,4.4545445
1.3,1.1319219
0.73,1.00733
0.4,0.65489376
4.2,5.108929
1.2,0.9954433
0.53,0.55329263
1.4,1.7639841
0.6,0.5340683
0.58,0.6989197
0.92,0.66216886
0.45,0.6875954
4.3,4.661915
0.56,0.81704277
1.91,0.6943574
1.7,1.7202116
1.37,1.0316306
2.4,2.24495
0.8,1.194107
4.4,4.577506
0.6,0.6144975
6.3,4.394972
0.83,0.5812952
2.9,2.8203545
1.6,1.271392
1.6,1.4263448
1.07,1.7609223
0.9,0.85449964
2.5,2.0476964
0.9,1.3077385
1.3,1.4703546
0.2,0.7306523
1.7,1.7335967
1.9,1.6893665
0.9,1.0889704
0.69,1.3722527
1.7,1.590549
2.9,2.5719202
4.2,4.6528335
0.66,0.9067154
2.02,2.229975
0.1,0.8375997
1.6,2.1978726
1.2,1.8490171
0.2,0.81921643
4.4,4.938151
1.1,1.4853723
0.88,0.9434959
2.2,1.7070075
2.47,1.0154153
1.8,2.0562446
1.08,1.4053395
1.23,1.0127329
3.0,2.9109464
0.5,0.628518
1.9,2.146293
0.59,1.1644415
1.7,1.5565969
0.7,0.7315875
1.9,1.9551377
4.5,4.622641
0.7,0.55665165
1.4,1.8306478
1.0,1.2432863
5.0,4.612878
1.4,1.3362349
0.33,1.0517979
1.6,1.4545392
0.0,0.42380705
1.9,1.1413573
1.02,1.1778101
1.11,0.9904882
1.8,1.3322738
1.34,1.305595
1.6,1.1311282
4.5,4.256264
0.38,0.6672863
1.01,1.2979264
1.6,1.4451064
0.96,0.95364946
0.7,1.0364865
4.7,4.575663
1.1,1.3183128
4.3,4.555603
0.82,1.4674361
0.65,0.82730854
1.02,1.1971819
0.84,1.0088682
1.8,2.0987847
1.23,1.6054747
0.9,1.0909871
0.46,0.5944729
0.26,0.9089052
2.4,1.8368292
4.8,4.382306
1.26,1.2602618
1.59,1.7977054
1.4,0.9545168
2.04,1.1236042
4.2,4.424623
0.26,0.8616673
0.42,0.72857577
0.57,0.86367244
4.6,4.8697543
4.3,4.3486595
2.4,1.7261631
1.0,1.1253554
0.8,1.0993315
0.5,0.60232264
0.7,1.1681
1.1,1.3821092
2.7,0.99725103
1.0,1.333716
1.39,1.393376
1.27,0.9833758
4.2,4.523323
1.6,2.0562446
1.93,1.9494461
4.5,4.437086
0.7,0.7222341
0.89,0.95687395
1.34,1.352433
1.3,1.4334966
1.7,1.40402
4.5,4.5752697
1.07,0.99730223
0.55,0.94489366
0.18,0.5640205
1.1,1.4561489
3.2,3.2588618
1.2,1.519257
3.4,1.8108076
2.5,1.9189782
0.9,0.97099787
2.3,1.8647834
1.25,0.5880869
0.8,0.663447
0.97,0.55483025
1.29,1.1364881
1.6,1.9563959
1.37,0.9872068
3.0,2.9198883
2.7,1.196988
4.5,4.256264
4.2,4.500376
2.2,2.48709
1.0,1.1454465
4.7,4.7171655
4.1,4.348779
0.53,0.77204096
2.01,2.15724
2.8,2.9653912
3.7,4.4680595
1.6,0.68885195
2.2,2.7810352
1.0,1.1343944
1.51,1.5661571
2.4,2.590791
1.78,1.5537561
2.7,2.8447077
1.7,1.5336249
3.0,2.7031083
0.49,0.93650264
1.48,1.0239171
1.2,1.0701902
1.1,1.0504025
0.98,0.98765326
1.3,1.5611565
4.3,4.6267934
0.6,0.80983007
4.5,4.2992406
5.9,4.382306
1.08,1.4323099
1.2,1.142752
4.2,4.4234
3.9,4.39799
1.6,1.4833213
2.0,2.0133476
3.4,2.8595886
1.9,1.8424404
4.6,4.759934
2.0,2.1437001
0.6,0.63960767
1.6,1.1481838
0.2,0.5717626
4.5,4.4677734
4.5,4.46982
1.95,0.9070884
0.82,0.8060745
0.59,1.0339696
0.81,0.7467819
0.46,0.87696767
0.5,1.1962465
1.8,2.042868
1.6,1.2303231
0.8,0.55171204
0.8,1.0458162
0.59,0.80246407
1.5,1.3831493
0.64,0.53370064
1.3,1.4184188
2.5,2.8139205
1.5,1.4845116
0.9,0.81921643
3.2,3.207899
4.8,4.323852
1.12,1.2689064
4.7,4.6679363
2.1,2.2979777
1.74,2.2576227
0.95,0.8014405
0.7,1.1023253
2.74,1.2075952
1.8,1.5429946
2.2,1.7379663
0.46,0.95304924
1.3,1.2628375
1.19,1.6901052
1.75,1.7085079
1.1,1.3682817
0.91,1.300853
4.4,4.8355265
1.8,2.3382206
0.71,1.2390163
0.43,0.8491939
4.3,4.39998
4.4,4.6697416
1.9,1.4917084
0.51,1.0429637
0.15,0.91016203
4.3,4.4142485
4.5,4.3521657
1.88,0.8609871
0.8,1.2559916
4.2,4.4612985
1.96,1.8906269
0.4,0.77468747
0.18,0.96678126
1.7,1.33318
0.94,1.0963275
4.5,4.446589
1.6,2.8104184
1.1,1.1723815
1.3,1.0345488
0.42,0.83206415
1.1,1.6297245
2.6,1.1476156
2.3,1.3150779
4.4,4.3507776
0.7,0.8285486
2.55,1.7066134
0.03,0.83076227
1.1,1.3463535
4.6,4.3813996
0.64,0.6476294
0.4,0.6746082
4.4,4.5837917
0.87,0.81704277
4.3,4.462256
1.1,1.3896412
1.25,1.3624554
0.7,1.0591217
2.3,1.5730991
0.8,0.7417883
2.1,1.9270248
4.3,4.3239083
5.4,4.5336404
1.6,1.716426
1.8,1.074659
0.9,0.9895336
0.9,1.366964
0.06,0.70199907
0.9,1.3469284
0.3,0.4800651
4.2,4.422894
5.3,4.3761635
1.64,1.9496299
1.1,0.69489217
4.5,4.227079
1.1,0.9180059
0.3,0.6850596
1.3,1.7403777
2.08,1.3467523
1.4,1.3505116
1.7,1.8561366
2.4,2.607272
0.7,1.1951143
2.7,2.9585671
0.31,0.64500207
1.0,1.1723815
2.0,2.2334447
1.32,0.87449676
4.9,4.5123014
2.03,1.4165256
0.8,0.8780753
1.7,1.8839412
0.6,0.543388
4.6,4.399795
0.56,1.2688892
1.61,0.98832595
1.54,1.1598027
2.9,1.3591795
2.2,1.3894862
0.51,0.6393781
0.65,0.65290445
2.9,2.8914742
1.9,2.5973103
0.7,1.2394778
2.8,2.6385667
5.1,4.8697543
4.2,4.433397
2.7,1.0598316
1.06,1.1792396
2.4,2.2145233
0.7,1.0880702
1.46,0.908618
2.3,2.7144895
0.73,1.1450853
1.1,1.6216823
2.05,2.134489
1.42,0.66049325
1.51,1.1350002
0.84,1.144633
0.4,0.8876394
1.5,1.0744232
1.77,1.306371
0.34,1.0926392
1.2,1.5277815
4.3,4.590322
3.7,4.2141824
2.0,1.6737838
0.6,0.64456
2.3,1.8949454
2.0,1.6374865
2.8,2.9950752
1.27,1.169905
4.5,4.5331564
1.2,1.9189236
0.36,0.6480137
1.1,1.0443099
1.8,1.828475
1.17,1.2507141
1.5,1.5498179
1.4,1.7123922
1.45,1.328969
1.6,1.8942515
0.4,0.53970015
1.64,1.2941954
1.1,1.5328314
2.2,2.455359
0.2,0.71688765
4.9,4.5359764
0.5,1.0936394
1.51,1.5182506
3.9,4.3336196
0.56,0.9015354
1.0,1.1216687
1.06,1.4459491
3.1,2.4321306
4.6,4.6466384
1.64,1.6540264
4.7,4.596981
1.2,0.9539651
1.6,1.1723815
0.51,0.800401
0.74,0.97917604
1.3,1.2942287
1.04,1.2340728
1.2,1.2685542
2.4,2.5701287
1.0,1.0177655
1.0,1.6065352
4.7,1.6759514
1.4,1.7639694
1.0,0.8380907
1.5,1.2571903
0.52,1.3140916
1.0,1.3360888
0.76,0.6333199
0.35,0.6773025
4.1,4.5113716
0.43,0.6354484
4.7,4.5451245
0.27,1.1890756
3.7,5.39138
2.5,1.9763849
1.09,1.347379
1.51,0.7885912
4.1,4.3563266
1.1,1.4879155
5.9,4.425803
1.8,2.0700848
3.0,1.9883921
3.2,2.8159478
1.1,0.9706089
0.8,0.9606932
1.16,1.0933867
4.2,2.9529846
2.6,2.7253408
2.7,2.7949789
4.4,4.5040803
0.75,0.6830414
0.61,1.1834435
0.09,0.83993304
1.1,1.4681823
4.1,4.5344086
0.23,0.6353801
3.7,2.4788387
0.1,0.5882811
0.6,0.8931976
0.38,0.7856322
4.9,4.4484906
4.2,4.3257847
4.4,4.3488317
1.96,1.9090987
4.6,4.292153
0.73,0.9187303
4.5,4.595075
4.7,4.417013
2.1,1.6312714
4.3,4.4769254
3.3,1.2870256
1.21,1.1212295
0.2,0.4594937
1.1,1.1030245
0.89,0.9198924
0.2,0.57612133
4.5,4.467031
0.9,1.3183644
1.2,1.3669405
1.08,0.62513834
2.0,2.710009
2.1,1.7175528
1.3,1.5633347
1.64,1.0106432
1.1,1.4674051
0.6,1.0729122
0.72,0.81704277
0.1,0.48603344
1.4,1.9698597
1.08,1.429024
4.3,4.5942554
0.91,0.7158283
0.4,0.69741154
0.37,0.5944729
0.9,1.6088022
0.15,0.7324768
0.7,1.4973876
0.23,0.8190215
1.1,1.5450969
0.94,1.0401301
1.36,1.1751224
4.2,4.319046
5.2,4.319114
4.4,4.616186
1.0,1.3791881
0.63,0.96167105
0.64,0.91754174
0.9,1.4212703
1.29,1.155918
2.4,2.259456
3.2,3.0897858
0.91,0.851293
3.6,2.894008
1.5,1.7068712
1.6,1.9078643
1.8,2.204029
4.9,4.3720236
1.0,1.3418399
1.3,1.7163615
2.4,1.1282867
2.4,2.3258965
1.17,1.1218938
0.5,0.94792265
0.45,0.5457777
1.3,1.4072486
1.8,1.4539598
3.8,4.333578
1.83,1.8884624
0.76,1.0318067
1.8,2.42882
0.79,0.8736114
0.4,0.7928369
1.81,1.1962616
0.46,0.7995701
1.2,1.1138489
2.9,2.2573218
0.83,1.0299392
4.4,4.3524756
1.5,1.4422433
3.4,3.0801184
1.7,1.9311523
2.0,2.6900496
1.5,1.4767369
0.67,0.5628436
1.76,1.4764625
0.69,0.93243617
2.5,2.7289433
0.9,0.98817784
1.0,1.2856791
1.19,1.5981166
1.1,1.3927158
1.55,1.3125676
2.8,3.1473777
0.4,0.56726503
4.4,4.3816066
1.52,1.3763738
0.6,0.6830414
0.76,0.64550847
1.1,0.9815984
4.4,4.547114
1.82,1.9277793
1.9,2.050659
1.03,0.99706095
0.79,1.0296279
0.8,0.89066553
1.12,0.91127056
0.65,1.0320684
4.4,4.4527903
1.6,1.3668866
4.2,4.435749
0.1,0.6029213
2.05,1.595292
4.2,4.3529243
1.0,1.3812026
0.7,0.83220094
3.2,1.5083874
3.4,3.3790343
0.1,0.5065724
4.4,4.2751904
1.3,1.1219803
1.2,1.5928124
2.0,2.2702255
4.3,4.656555
1.6,0.6182056
1.7,2.3359885
2.3,2.830515
1.91,1.4162399
0.51,0.7085589
0.81,1.2273601
1.7,1.7881131
4.4,4.3991594
1.55,1.0686157
0.5,0.5340683
0.59,0.8696121
1.61,0.98841834
1.9,2.3571262
1.4,3.4861796
4.3,4.517198
1.9,2.0562446
1.9,1.5486662
4.6,4.3784866
0.49,0.7315515
3.0,2.8318768
0.68,1.2202271
1.38,1.1195616
2.6,2.715282
1.17,0.9574859
0.24,0.6295293
1.7,1.6254293
0.8,1.1723444
1.3,1.2904665
2.3,2.6522112
0.55,1.1665484
4.7,4.613469
1.96,2.0241325
0.33,1.1968722
4.1,4.3655324
4.8,4.502919
1.2,1.1599193
4.2,4.272058
0.9,1.0645181
1.0,1.5191425
1.04,0.80248797
2.2,2.21016
4.2,4.730722
1.88,1.5917876
1.39,1.0127329
0.92,0.84682417
1.1,1.4730111
0.46,0.745661
0.6,0.609864
1.21,1.211176
2.5,2.0504992
2.0,1.4787567
0.7,1.4215974
2.1,2.1767917
0.4,0.6051244
0.66,0.957602
4.2,4.499555
1.2,1.7180877
3.0,3.0102012
0.2,1.0632062
0.1,0.43686157
1.5,1.433004
1.95,2.1232483
0.3,0.70215577
0.63,0.6741417
0.65,0.90549517
3.0,2.1928253
2.41,0.8326549
0.4,0.37301707
0.15,1.315506
1.02,0.8717028
0.8,0.9768999
2.1,2.2231128
1.2,1.2906535
1.07,1.3641014
3.1,1.5193189
1.6,1.0916209
2.5,2.768919
0.5,0.47427565
0.44,0.8344898
0.28,0.53370064
2.8,2.7108011
1.7,1.5277815
4.4,4.759934
1.3,1.1889575
0.03,0.7274867
2.0,0.9367742
1.6,3.3358297
1.1,0.98447996
5.5,4.374661
1.2,1.2740991
0.8,1.1934494
0.12,0.69310147
1.42,0.82608944
0.51,0.64434373
4.6,4.4822598
2.1,1.2934655
3.8,2.7827075
1.63,2.10806
4.3,4.39226
2.7,2.96802
1.0,1.4447131
4.4,4.295444
1.7,1.2740991
1.47,0.98050594
3.3,2.792245
2.51,0.88602364
2.3,2.2477636
4.3,4.476228
1.4,1.4913276
1.77,2.076196
1.8,1.5093284
0.9,0.74040264
1.52,0.9173107
0.6,0.87753665
3.1,4.278734
0.5,0.76370865
5.2,4.502963
1.57,0.84319866
0.56,0.8989455
3.6,3.4385211
0.4,0.95120734
1.4,1.6261866
2.2,2.1288478
4.1,4.430739
0.52,0.82011443
4.2,4.5543857
2.09,0.92252964
0.5,0.441191
1.58,1.6355798
0.56,0.7480636
1.85,1.2687035
2.0,1.59768
4.3,4.594512
2.1,2.3940372
2.2,1.6576486
1.65,1.862027
1.4,1.3104311
4.8,4.430739
1.1,1.1557434
1.4,1.0305617
0.85,1.0806732
0.9,1.1061037
0.9,1.0124342
0.55,1.3141266
1.67,1.0852331
2.46,1.98743
2.5,0.86278
1.74,2.1138647
1.8,1.4783462
2.3,2.2112405
0.7,0.7353297
1.9,1.3799423
2.3,2.3978827
0.8,1.4883802
1.15,1.2487978
0.69,0.79782915
5.0,4.3855996
3.9,2.2766216
1.0,1.3077385
0.9,0.81141585
1.7,1.6475002
1.9,0.9171686
1.16,1.1943849
1.23,0.9233831
2.5,2.9027412
1.85,1.4301167
4.4,4.3523955
1.2,1.5084972
1.1,1.4716713
4.3,4.3491635
